"ApiID","CateID","IsPri"
"189981","20012","1"
"70117","20176","1"
"70117","20406","0"
"65696","20089","1"
"70116","20406","1"
"70116","20013","0"
"70116","20012","0"
"144176","20171","1"
"144176","20004","0"
"154368","20194","1"
"154368","20084","0"
"154368","20038","0"
"141305","20004","1"
"141305","20103","0"
"141305","20266","0"
"141305","20283","0"
"189978","20296","1"
"141037","20084","1"
"141037","20151","0"
"141037","20313","0"
"141037","20012","0"
"187895","19971","1"
"187895","20098","0"
"187895","19959","0"
"146001","20126","1"
"146001","20198","0"
"146001","20318","0"
"71498","20012","1"
"71498","20094","0"
"71498","20124","0"
"68846","20296","1"
"68846","19959","0"
"68846","20099","0"
"68846","20099","0"
"141231","20027","1"
"150277","20277","1"
"141231","20145","0"
"150277","19998","0"
"141231","19990","0"
"150277","20202","0"
"141231","20318","0"
"150277","20366","0"
"65697","20089","1"
"65697","20423","0"
"65039","20087","1"
"65039","19959","0"
"65039","20055","0"
"65039","19978","0"
"65039","19978","0"
"141230","20027","1"
"141230","19958","0"
"141230","20173","0"
"141230","20416","0"
"138995","20394","1"
"150560","20200","1"
"150560","20014","0"
"137097","20213","1"
"137097","20413","0"
"188588","20277","1"
"188588","20099","0"
"188588","20291","0"
"154181","22068","1"
"154181","20200","0"
"154181","20291","0"
"72187","19994","1"
"72187","19988","0"
"72187","20288","0"
"72187","20373","0"
"138752","19988","1"
"138752","20213","0"
"138752","20366","0"
"69931","20162","1"
"69931","20006","0"
"69931","20125","0"
"69931","20376","0"
"63682","20016","1"
"63682","19988","0"
"65051","20034","1"
"65051","20211","0"
"72473","20034","1"
"72473","19978","0"
"72473","19965","0"
"72473","20213","0"
"70073","20012","1"
"70073","20164","0"
"72545","19968","1"
"72545","20073","0"
"72545","20100","0"
"72545","20137","0"
"72545","20137","0"
"71672","20162","1"
"71672","19979","0"
"71672","19979","0"
"68327","20098","1"
"68327","19978","0"
"68327","19978","0"
"68327","19978","0"
"68327","19959","0"
"68327","20087","0"
"189678","20258","1"
"189678","20301","0"
"189678","20147","0"
"189678","20004","0"
"74261","20099","1"
"74261","19981","0"
"74698","19963","1"
"74698","20018","0"
"74698","20276","0"
"74698","20292","0"
"72171","20012","1"
"72171","19962","0"
"72171","20214","0"
"72171","20385","0"
"145106","19962","1"
"145106","19963","0"
"145106","20098","0"
"72534","20098","1"
"145106","20266","0"
"145106","20281","0"
"66961","20020","1"
"66961","20191","0"
"66961","20162","0"
"66961","20283","0"
"66961","20220","0"
"69154","20099","1"
"69154","20119","0"
"69154","20136","0"
"146829","20098","1"
"146829","20031","0"
"146829","20355","0"
"146829","20071","0"
"74746","20015","1"
"66103","20038","1"
"66103","20127","0"
"66103","20398","0"
"137587","19960","1"
"137587","20369","0"
"67947","20034","1"
"69650","20016","1"
"69650","20250","0"
"69650","20098","0"
"74377","20087","1"
"74377","19979","0"
"74377","20162","0"
"74377","20149","0"
"70750","20099","1"
"73342","20250","1"
"73342","20166","0"
"73342","20149","0"
"189141","20159","1"
"189141","20370","0"
"189141","20004","0"
"189141","20406","0"
"189141","20407","0"
"66981","20055","1"
"66981","20094","0"
"65285","20094","1"
"65285","20371","0"
"70590","20094","1"
"70590","20250","0"
"187509","20309","1"
"187509","20228","0"
"187509","20200","0"
"187509","19994","0"
"69319","20133","1"
"69319","20194","0"
"69319","20016","0"
"69319","20016","0"
"69319","20016","0"
"63484","20094","1"
"64614","19995","1"
"64614","20206","0"
"64614","20129","0"
"64614","20086","0"
"64061","20122","1"
"73427","20034","1"
"73427","19965","0"
"73427","20094","0"
"69971","20099","1"
"69971","20052","0"
"65407","20377","1"
"73478","20027","1"
"73478","20010","0"
"138470","20159","1"
"138470","20365","0"
"138470","20370","0"
"138470","20406","0"
"138470","20407","0"
"141565","20122","1"
"141565","20141","0"
"141565","19963","0"
"141565","20038","0"
"94521","20141","1"
"94521","20201","0"
"64268","20301","1"
"71502","20122","1"
"71502","20252","0"
"71502","19978","0"
"65470","20323","1"
"65470","20201","0"
"72241","20087","1"
"72241","19996","0"
"72241","20195","0"
"72241","20055","0"
"65957","20066","1"
"65957","20121","0"
"65957","20120","0"
"143452","20206","1"
"143452","20013","0"
"143452","20041","0"
"143452","20128","0"
"143452","20324","0"
"88392","20015","1"
"88392","20107","0"
"88392","19960","0"
"74869","20015","1"
"74869","20179","0"
"73680","19971","1"
"73680","20092","0"
"146975","20034","1"
"146975","19989","0"
"146975","20212","0"
"146975","19978","0"
"64081","20098","1"
"64081","20266","0"
"69049","19978","1"
"69049","20087","0"
"65100","20099","1"
"65100","20296","0"
"66471","19965","1"
"66471","19978","0"
"66471","19978","0"
"66471","20087","0"
"66471","19978","0"
"152153","20221","1"
"152153","20069","0"
"152153","20261","0"
"140939","20423","1"
"140939","20084","0"
"140939","20141","0"
"66404","19965","1"
"66404","20066","0"
"64615","20206","1"
"64615","20086","0"
"64615","20161","0"
"64615","20024","0"
"63149","20323","1"
"63149","20018","0"
"63149","20075","0"
"63149","20087","0"
"72127","20048","1"
"72127","20087","0"
"71590","19994","1"
"71590","20111","0"
"71590","20200","0"
"154056","20122","1"
"154056","20343","0"
"65641","20122","1"
"71591","20211","1"
"71591","19994","0"
"71591","20111","0"
"71591","20186","0"
"144329","20136","1"
"144329","19989","0"
"144329","20077","0"
"144329","19987","0"
"144329","20141","0"
"144329","19968","0"
"144329","20202","0"
"144329","20309","0"
"68630","20122","1"
"68630","20176","0"
"67515","20122","1"
"67515","20016","0"
"65003","20221","1"
"151596","20122","1"
"140903","20122","1"
"151596","20357","0"
"140903","19963","0"
"73903","20012","1"
"73903","19997","0"
"73903","20354","0"
"72788","20094","1"
"63151","20122","1"
"73228","20004","1"
"73228","20010","0"
"73228","20370","0"
"151661","20145","1"
"151661","19964","0"
"151661","20013","0"
"73900","20012","1"
"73900","20378","0"
"73900","20227","0"
"72585","20122","1"
"72585","20174","0"
"72585","20141","0"
"72585","20022","0"
"66556","19982","1"
"66556","20221","0"
"136442","20122","1"
"62804","20122","1"
"65004","20122","1"
"65004","19978","0"
"151375","20375","1"
"151375","20369","0"
"151375","20012","0"
"151988","20322","1"
"151988","20118","0"
"151988","20280","0"
"151988","20369","0"
"151988","20012","0"
"69046","20250","1"
"69046","20135","0"
"69046","20079","0"
"69456","20296","1"
"69456","20099","0"
"69456","20208","0"
"74093","20012","1"
"74093","19997","0"
"74093","20000","0"
"74093","20114","0"
"74093","20152","0"
"74093","20227","0"
"67321","20012","1"
"67321","20224","0"
"67321","20013","0"
"70839","20012","1"
"70839","20141","0"
"70839","20149","0"
"63530","19994","1"
"63530","20070","0"
"147885","20118","1"
"147885","20375","0"
"147885","20369","0"
"147885","19972","0"
"154369","20214","1"
"154369","20227","0"
"154369","20392","0"
"154369","20385","0"
"70242","20012","1"
"70242","20154","0"
"140937","20385","1"
"140937","20214","0"
"140937","20392","0"
"140937","20416","0"
"64992","20315","1"
"64992","20332","0"
"64992","20152","0"
"66485","19965","1"
"66485","19965","0"
"66485","20414","0"
"70923","20007","1"
"70923","20364","0"
"70923","20057","0"
"70923","20078","0"
"150379","20318","1"
"150379","20369","0"
"150379","20159","0"
"64075","19968","1"
"64075","20096","0"
"146387","19958","1"
"146387","20217","0"
"146387","20319","0"
"69442","20012","1"
"69442","20294","0"
"68133","20020","1"
"68133","20283","0"
"68133","20149","0"
"73629","19965","1"
"73629","20057","0"
"73629","20078","0"
"69436","19978","1"
"69436","20408","0"
"69436","19958","0"
"73196","20044","1"
"73196","20041","0"
"73196","19959","0"
"73196","20010","0"
"73196","20283","0"
"73899","20055","1"
"73899","20267","0"
"73899","20250","0"
"73899","19979","0"
"140315","20055","1"
"140315","20068","0"
"140315","20170","0"
"140315","20209","0"
"140315","20020","0"
"140315","20292","0"
"140315","20055","0"
"140315","20275","0"
"140315","20087","0"
"73905","20020","1"
"73905","19979","0"
"73905","20038","0"
"64399","20066","1"
"64399","20182","0"
"64399","20269","0"
"64399","20269","0"
"73904","20048","1"
"73904","20292","0"
"73904","20055","0"
"66256","20055","1"
"66256","20267","0"
"66256","20292","0"
"68638","20055","1"
"68638","20377","0"
"68638","20066","0"
"73902","20012","1"
"73902","19962","0"
"73902","20066","0"
"73902","20391","0"
"63749","20301","1"
"73901","20292","1"
"73901","20209","0"
"73901","20012","0"
"73898","20003","1"
"73898","19962","0"
"73898","20055","0"
"154546","20191","1"
"154546","20141","0"
"154546","20009","0"
"62887","20075","1"
"139875","20296","1"
"73897","20147","1"
"71587","20296","1"
"71587","20099","0"
"71587","20302","0"
"70241","19994","1"
"70241","19988","0"
"70241","20055","0"
"70241","20377","0"
"65172","20221","1"
"73618","20274","1"
"74918","20012","1"
"74918","20190","0"
"74918","20190","0"
"69413","20012","1"
"69413","20333","0"
"65401","20162","1"
"65401","19979","0"
"72087","20296","1"
"72087","19968","0"
"150617","20038","1"
"150617","20135","0"
"150617","20126","0"
"64193","20012","1"
"69425","20099","1"
"69425","20055","0"
"69425","20255","0"
"69425","20078","0"
"63798","20162","1"
"63798","19979","0"
"63798","20204","0"
"63798","20198","0"
"71019","20070","1"
"71019","20066","0"
"71019","20232","0"
"63022","20004","1"
"63022","19962","0"
"71629","20004","1"
"71629","20103","0"
"66659","20275","1"
"66659","19998","0"
"147405","20159","1"
"147405","19998","0"
"147405","20190","0"
"147405","20275","0"
"70612","20012","1"
"70612","20173","0"
"137199","20416","1"
"137199","20013","0"
"137199","20084","0"
"137199","20107","0"
"137199","20253","0"
"137199","20038","0"
"68476","19963","1"
"68476","20201","0"
"68476","20120","0"
"70099","20012","1"
"70099","20009","0"
"70099","20013","0"
"70099","20013","0"
"70099","20283","0"
"70099","20006","0"
"65942","20171","1"
"63255","20206","1"
"63255","20159","0"
"63255","20301","0"
"142575","20220","1"
"142575","20191","0"
"142575","20171","0"
"71245","20154","1"
"71889","20004","1"
"71889","19979","0"
"140725","20015","1"
"140725","20099","0"
"190066","20188","1"
"190066","20133","0"
"190066","20354","0"
"72487","20038","1"
"72487","20129","0"
"74903","20015","1"
"64047","20087","1"
"64047","20075","0"
"68324","20202","1"
"68324","19998","0"
"68324","19998","0"
"141392","19974","1"
"141392","20190","0"
"141392","20274","0"
"73565","20012","1"
"73565","19962","0"
"73565","20254","0"
"69432","20375","1"
"69432","19979","0"
"72561","20012","1"
"72561","20375","0"
"72561","19979","0"
"72561","19979","0"
"68782","19965","1"
"68782","20055","0"
"65057","19978","1"
"65057","20141","0"
"65057","20089","0"
"64070","19998","1"
"64070","19998","0"
"64070","20202","0"
"71489","20159","1"
"71489","20375","0"
"71489","19979","0"
"144704","20013","1"
"144704","19959","0"
"144704","20369","0"
"72089","20323","1"
"72089","20043","0"
"65471","20296","1"
"136681","20161","1"
"136681","20069","0"
"136681","20103","0"
"136681","20206","0"
"136681","20210","0"
"136681","20321","0"
"136681","20390","0"
"136681","20124","0"
"63668","20098","1"
"70639","19971","1"
"70639","20193","0"
"70639","20087","0"
"70639","20157","0"
"70639","20053","0"
"68063","20087","1"
"68063","20065","0"
"74849","20122","1"
"72184","20099","1"
"72184","20043","0"
"72184","20157","0"
"72736","20038","1"
"72736","19960","0"
"72736","20015","0"
"72736","20103","0"
"74427","20087","1"
"74427","20107","0"
"74427","20015","0"
"74427","20015","0"
"74427","20385","0"
"74427","20038","0"
"66674","20204","1"
"66674","19959","0"
"66674","20313","0"
"149719","20254","1"
"149719","20369","0"
"63419","20087","1"
"68529","20070","1"
"68529","20141","0"
"68529","20412","0"
"68529","20120","0"
"68529","20173","0"
"74355","20158","1"
"74355","20187","0"
"73151","20099","1"
"73151","20346","0"
"73151","20121","0"
"73151","20121","0"
"64238","20250","1"
"69464","20142","1"
"69464","20114","0"
"69464","20133","0"
"74196","20070","1"
"74196","19978","0"
"74196","20022","0"
"72149","19963","1"
"72149","20171","0"
"72149","20221","0"
"72149","20024","0"
"67521","19963","1"
"67521","20276","0"
"67849","20218","1"
"67849","20315","0"
"73771","20213","1"
"73771","20237","0"
"73771","20016","0"
"69672","19968","1"
"69672","20176","0"
"63436","20419","1"
"63436","20087","0"
"146676","20084","1"
"146676","20327","0"
"70782","20190","1"
"70782","20055","0"
"63058","20024","1"
"73846","19978","1"
"67066","20087","1"
"67066","20137","0"
"67066","19996","0"
"154683","20107","1"
"72812","20012","1"
"72812","19959","0"
"72812","20013","0"
"72474","20012","1"
"72474","19962","0"
"72474","20254","0"
"137796","20073","1"
"137796","19968","0"
"137796","20286","0"
"137796","20397","0"
"73263","20075","1"
"73263","19998","0"
"73521","19971","1"
"73521","20066","0"
"73521","20012","0"
"73521","20020","0"
"143459","20313","1"
"143459","20319","0"
"72526","20087","1"
"72526","19996","0"
"72526","19996","0"
"72526","20137","0"
"72526","20055","0"
"65459","20094","1"
"65459","20208","0"
"65459","20371","0"
"147626","20055","1"
"147626","20010","0"
"147626","20148","0"
"147626","20142","0"
"62985","20012","1"
"62985","19978","0"
"62985","19978","0"
"62985","19978","0"
"62985","19978","0"
"70881","19978","1"
"70881","19964","0"
"72002","20301","1"
"67124","20206","1"
"67124","20315","0"
"67124","20090","0"
"67124","20014","0"
"144902","20055","1"
"144902","20010","0"
"144467","20099","1"
"144467","20260","0"
"144467","20321","0"
"144467","20158","0"
"151194","20034","1"
"151194","19982","0"
"188380","20129","1"
"188380","20141","0"
"188380","20369","0"
"154657","20369","1"
"154657","20086","0"
"154657","20212","0"
"154657","20261","0"
"145588","20221","1"
"145588","20069","0"
"145588","20190","0"
"70609","20094","1"
"73730","20055","1"
"73730","20275","0"
"73730","20275","0"
"73730","19998","0"
"73730","20355","0"
"63079","19978","1"
"139343","20015","1"
"139343","20149","0"
"63079","20029","0"
"63079","20408","0"
"139343","22068","0"
"139343","20055","0"
"139343","20087","0"
"139343","20227","0"
"139343","20245","0"
"73055","20094","1"
"67736","20190","1"
"67736","20190","0"
"72635","20015","1"
"72635","20024","0"
"72635","19959","0"
"72635","20206","0"
"63601","20190","1"
"63635","20066","1"
"63635","20419","0"
"64267","20012","1"
"64267","20190","0"
"63046","20094","1"
"63046","20342","0"
"63046","20186","0"
"71875","19963","1"
"71875","20283","0"
"71767","20190","1"
"71767","20190","0"
"71767","20190","0"
"71767","20325","0"
"140618","20190","1"
"140618","20036","0"
"140618","20055","0"
"146951","20159","1"
"146951","20007","0"
"146951","20190","0"
"146951","20055","0"
"136408","20148","1"
"136408","19974","0"
"136408","20039","0"
"136408","20086","0"
"136408","20066","0"
"136408","19960","0"
"67907","20070","1"
"67907","20419","0"
"72334","20301","1"
"72334","20190","0"
"72333","20190","1"
"72333","20190","0"
"72333","20190","0"
"74129","20190","1"
"74129","20066","0"
"74129","20190","0"
"74584","20015","1"
"74584","20208","0"
"64504","20055","1"
"64504","20087","0"
"71119","20016","1"
"71119","20250","0"
"67616","19960","1"
"67616","19978","0"
"67616","19978","0"
"67616","19978","0"
"68258","19998","1"
"68258","20159","0"
"63003","19990","1"
"72138","19990","1"
"72138","20066","0"
"74753","20016","1"
"74753","20093","0"
"74753","19978","0"
"74753","20142","0"
"74753","19978","0"
"74753","19978","0"
"151911","20145","1"
"151911","19998","0"
"151911","20103","0"
"151911","20357","0"
"70653","20315","1"
"70653","20038","0"
"70653","19960","0"
"62959","20334","1"
"62959","20148","0"
"67689","20012","1"
"67689","20084","0"
"67689","20087","0"
"67689","20010","0"
"69840","20034","1"
"69840","19989","0"
"69840","20141","0"
"69840","20301","0"
"69816","20206","1"
"69816","20141","0"
"69816","19998","0"
"69816","20068","0"
"62978","20204","1"
"187542","20171","1"
"187542","20248","0"
"71908","20126","1"
"71908","20149","0"
"71908","19979","0"
"71908","20202","0"
"71908","20020","0"
"70724","19978","1"
"70724","20012","0"
"63199","20204","1"
"63199","19959","0"
"73513","20012","1"
"73513","19974","0"
"73513","20013","0"
"73513","20055","0"
"73513","20342","0"
"68608","20094","1"
"68267","20066","1"
"68267","20118","0"
"68267","20377","0"
"63260","20204","1"
"63260","20229","0"
"74671","20070","1"
"74671","20022","0"
"67047","20066","1"
"67047","20086","0"
"66439","20419","1"
"66439","20075","0"
"69516","19965","1"
"69516","19978","0"
"69516","20055","0"
"62998","20419","1"
"62998","20066","0"
"63716","20055","1"
"65842","20419","1"
"65842","20055","0"
"65842","19978","0"
"74530","20038","1"
"74530","20419","0"
"74530","20152","0"
"62757","20055","1"
"62757","19978","0"
"62757","20418","0"
"62757","19959","0"
"62757","19978","0"
"139811","20084","1"
"139811","20028","0"
"139811","20091","0"
"139811","20162","0"
"139811","20413","0"
"69550","20016","1"
"69550","19988","0"
"69550","20174","0"
"66062","19978","1"
"66062","20419","0"
"66062","20408","0"
"69357","20190","1"
"69357","20221","0"
"69357","20099","0"
"67076","20419","1"
"147460","20015","1"
"147460","20227","0"
"146414","20280","1"
"149745","20190","1"
"146414","19998","0"
"88363","20174","1"
"149745","24020","0"
"146414","20298","0"
"149745","20301","0"
"88363","19999","0"
"146414","20358","0"
"88363","19994","0"
"137441","20148","1"
"137441","20086","0"
"137441","19987","0"
"137441","20174","0"
"137441","20142","0"
"137441","20283","0"
"137441","20309","0"
"137441","20159","0"
"73609","20016","1"
"73609","19978","0"
"73609","20122","0"
"73609","20122","0"
"146025","20069","1"
"146025","20283","0"
"146025","20343","0"
"149472","20035","1"
"149472","20148","0"
"149472","19979","0"
"149472","20280","0"
"149472","20399","0"
"149472","20038","0"
"94502","20099","1"
"94502","20260","0"
"94502","20291","0"
"94502","20136","0"
"94502","20087","0"
"63036","20004","1"
"63036","20031","0"
"64820","20103","1"
"64820","20221","0"
"63089","20004","1"
"63088","20334","1"
"63088","20148","0"
"63288","20004","1"
"63288","20031","0"
"63287","20107","1"
"63286","20107","1"
"63335","20107","1"
"152509","19998","1"
"152509","20010","0"
"152509","20141","0"
"152509","20355","0"
"145127","20033","1"
"145127","20006","0"
"145127","20086","0"
"152750","20122","1"
"152750","20000","0"
"152750","19978","0"
"189139","20024","1"
"189139","20092","0"
"189139","20202","0"
"66297","20048","1"
"66297","20420","0"
"64270","20099","1"
"64270","20420","0"
"66039","20087","1"
"70429","20048","1"
"70429","20420","0"
"70429","20099","0"
"70429","20176","0"
"140345","20099","1"
"140345","20075","0"
"140345","19973","0"
"64947","20016","1"
"64947","20063","0"
"65067","20034","1"
"65067","19965","0"
"149913","20013","1"
"149913","19973","0"
"137340","20146","1"
"137340","20145","0"
"137395","20073","1"
"137395","19998","0"
"137395","20100","0"
"137395","19968","0"
"137395","20301","0"
"189863","20313","1"
"189863","20084","0"
"189863","19959","0"
"71343","20296","1"
"71343","20099","0"
"71343","20291","0"
"71210","19971","1"
"71210","20202","0"
"71210","20024","0"
"63802","19995","1"
"63802","20087","0"
"70927","20012","1"
"70927","20254","0"
"70927","19962","0"
"66658","19960","1"
"66658","20105","0"
"68364","20015","1"
"69480","19963","1"
"69480","20225","0"
"73622","20174","1"
"69740","19963","1"
"69820","20070","1"
"69820","20145","0"
"73622","19996","0"
"69740","20103","0"
"69740","20283","0"
"69740","20396","0"
"64698","20097","1"
"64698","20012","0"
"69160","20099","1"
"69160","19959","0"
"69160","20300","0"
"64182","20323","1"
"64182","20120","0"
"64182","20309","0"
"64182","20087","0"
"138806","20280","1"
"138806","19998","0"
"138806","20206","0"
"138806","20202","0"
"138806","20071","0"
"69159","20099","1"
"69159","20157","0"
"69159","19959","0"
"69159","20300","0"
"136541","20099","1"
"136541","20087","0"
"69158","20075","1"
"69158","19959","0"
"69158","20300","0"
"69158","20087","0"
"69158","20099","0"
"63829","20099","1"
"63829","20087","0"
"69157","20099","1"
"69157","20286","0"
"69157","19959","0"
"69157","20087","0"
"65612","20038","1"
"65612","20086","0"
"71921","20142","1"
"71921","20053","0"
"71921","20179","0"
"71921","20255","0"
"71921","20055","0"
"74998","20012","1"
"74998","20044","0"
"74760","20015","1"
"74760","20087","0"
"74760","20227","0"
"74760","20174","0"
"153002","19965","1"
"153002","19989","0"
"153002","20039","0"
"153002","20078","0"
"153002","20099","0"
"153002","20057","0"
"153002","20117","0"
"66645","19995","1"
"66645","20315","0"
"66645","20090","0"
"66687","19994","1"
"66687","19988","0"
"66687","20145","0"
"66687","20287","0"
"73297","20305","1"
"73297","20280","0"
"73297","20377","0"
"73297","20385","0"
"67554","19963","1"
"67554","20396","0"
"137797","20099","1"
"137797","20141","0"
"137651","19990","1"
"137651","20090","0"
"137651","20233","0"
"137651","20109","0"
"137651","22068","0"
"137651","20124","0"
"189953","20120","1"
"189953","20123","0"
"189953","19988","0"
"189953","20122","0"
"64124","20066","1"
"64124","20055","0"
"64124","20377","0"
"63609","20066","1"
"63609","20162","0"
"63609","20094","0"
"63609","19968","0"
"63609","20206","0"
"65423","19998","1"
"71674","20087","1"
"71674","20129","0"
"71674","20089","0"
"71674","20013","0"
"71674","20013","0"
"153272","20191","1"
"153272","20152","0"
"153272","20198","0"
"70327","19960","1"
"70327","20263","0"
"70327","20385","0"
"148936","20161","1"
"148936","20035","0"
"148936","20219","0"
"148936","20357","0"
"67335","20012","1"
"67335","20118","0"
"67335","20227","0"
"189138","20066","1"
"189138","20182","0"
"189138","20154","0"
"72108","20099","1"
"72108","20157","0"
"71663","20087","1"
"71663","20162","0"
"71663","20038","0"
"147340","20391","1"
"147340","20149","0"
"147340","20258","0"
"147340","20245","0"
"68177","20182","1"
"68177","20066","0"
"68177","20391","0"
"142562","20285","1"
"142562","20168","0"
"142562","20233","0"
"142562","20285","0"
"142562","20124","0"
"142562","20412","0"
"64337","20066","1"
"64337","20182","0"
"64337","20154","0"
"64014","20275","1"
"64014","20202","0"
"63701","19971","1"
"63701","20055","0"
"63701","20275","0"
"63701","20012","0"
"64015","20055","1"
"64015","20012","0"
"141506","20182","1"
"141506","20066","0"
"141506","20391","0"
"64711","20323","1"
"64711","20075","0"
"64778","20055","1"
"64778","20202","0"
"64778","20202","0"
"66780","20075","1"
"66780","20087","0"
"66780","20126","0"
"71898","20075","1"
"71898","20087","0"
"71898","20126","0"
"66751","20098","1"
"66751","20066","0"
"66751","20071","0"
"64592","20122","1"
"64592","20255","0"
"66029","20206","1"
"64592","20006","0"
"66029","19967","0"
"66029","20161","0"
"66029","20136","0"
"66029","20086","0"
"62733","19971","1"
"62733","20055","0"
"62733","20267","0"
"62733","20275","0"
"63274","20206","1"
"145226","20390","1"
"74964","20205","1"
"145226","20035","0"
"74964","20080","0"
"64617","20206","1"
"64617","20069","0"
"64617","20161","0"
"64617","20086","0"
"64617","19995","0"
"66541","20315","1"
"66541","20261","0"
"66541","20394","0"
"188681","20191","1"
"188681","20129","0"
"188681","20220","0"
"188681","20315","0"
"70197","20206","1"
"70197","19995","0"
"67313","20066","1"
"67313","19974","0"
"67313","20055","0"
"67313","20406","0"
"143579","20418","1"
"143579","20315","0"
"143579","20185","0"
"143579","19965","0"
"69143","20206","1"
"69143","19968","0"
"69143","19995","0"
"152001","19989","1"
"152001","20395","0"
"152001","19965","0"
"73530","20334","1"
"73530","20394","0"
"73530","20385","0"
"70562","20206","1"
"70562","20283","0"
"70562","20080","0"
"69944","19995","1"
"69944","20206","0"
"69944","20129","0"
"69944","20394","0"
"68410","20066","1"
"68410","20070","0"
"68410","20122","0"
"68410","20141","0"
"137430","20101","1"
"137430","20141","0"
"136921","20016","1"
"75025","20016","1"
"75025","20362","0"
"75025","20133","0"
"75025","20259","0"
"69309","19965","1"
"144177","20105","1"
"69309","19959","0"
"144177","20233","0"
"69309","20010","0"
"70699","20133","1"
"70699","20038","0"
"70699","20027","0"
"70699","20020","0"
"70699","20194","0"
"137429","20123","1"
"137429","20141","0"
"137429","20122","0"
"74250","20090","1"
"74250","20055","0"
"74250","20113","0"
"73854","20098","1"
"71854","20162","1"
"71854","20087","0"
"72590","20015","1"
"72590","20227","0"
"67756","20070","1"
"67756","19963","0"
"73708","20098","1"
"73708","20017","0"
"64559","20094","1"
"64559","20141","0"
"64559","20055","0"
"72520","20012","1"
"72520","20377","0"
"72520","19962","0"
"72520","20060","0"
"154057","20122","1"
"154057","20343","0"
"73426","19965","1"
"73426","19981","0"
"73426","20395","0"
"73426","20078","0"
"154058","20122","1"
"154058","20343","0"
"65605","20066","1"
"65605","20255","0"
"154059","20122","1"
"154059","20285","0"
"154059","20343","0"
"154060","20122","1"
"154060","20343","0"
"73986","20122","1"
"73986","20016","0"
"73986","19969","0"
"73986","20016","0"
"64494","20066","1"
"64494","19963","0"
"66536","20315","1"
"66536","20224","0"
"66536","20206","0"
"63579","20066","1"
"63579","20055","0"
"63579","20272","0"
"63579","19996","0"
"65606","20066","1"
"65606","20255","0"
"65606","20124","0"
"153334","20086","1"
"153334","20141","0"
"153334","20168","0"
"153334","20174","0"
"153334","19968","0"
"153334","20259","0"
"153334","20347","0"
"67814","20055","1"
"67594","20066","1"
"67814","20272","0"
"63578","20066","1"
"67594","19996","0"
"63578","20055","0"
"67594","20272","0"
"63578","20272","0"
"67594","19996","0"
"63578","19996","0"
"67814","19963","0"
"70379","19965","1"
"70379","20078","0"
"70379","20057","0"
"67816","19963","1"
"67816","20272","0"
"67816","20361","0"
"67816","20055","0"
"74433","19968","1"
"74433","20100","0"
"74433","20073","0"
"67407","20012","1"
"67407","20094","0"
"67407","19962","0"
"67407","20254","0"
"73757","20012","1"
"73757","19978","0"
"73757","20156","0"
"74084","20012","1"
"74084","20124","0"
"74084","20152","0"
"74084","20124","0"
"74391","19968","1"
"70526","20221","1"
"74391","20291","0"
"74391","20100","0"
"74391","20099","0"
"74391","20012","0"
"148889","20158","1"
"148889","20099","0"
"139016","20073","1"
"139016","19968","0"
"139016","20109","0"
"139016","20316","0"
"139016","20397","0"
"64734","20301","1"
"72394","20070","1"
"144126","20103","1"
"144126","20318","0"
"144126","20012","0"
"144126","20409","0"
"70072","20099","1"
"70072","20136","0"
"70072","20155","0"
"138936","20098","1"
"138936","20174","0"
"138936","20316","0"
"144025","20349","1"
"144025","20126","0"
"140205","20253","1"
"140205","20027","0"
"140205","20020","0"
"140205","20038","0"
"141449","20380","1"
"72822","20159","1"
"72822","20075","0"
"64357","20075","1"
"64357","20071","0"
"64545","20055","1"
"72690","20038","1"
"64545","20075","0"
"72690","20080","0"
"72690","20094","0"
"72690","20080","0"
"67847","20087","1"
"67847","20315","0"
"74086","20075","1"
"74086","20245","0"
"74086","20312","0"
"146293","20254","1"
"146293","20191","0"
"146293","20198","0"
"146293","20281","0"
"146293","20255","0"
"66740","20024","1"
"66740","20148","0"
"66740","19974","0"
"66740","19996","0"
"66740","20148","0"
"69251","19995","1"
"69251","20129","0"
"69251","20315","0"
"69251","19998","0"
"72514","20066","1"
"70385","20020","1"
"70385","20080","0"
"70385","20349","0"
"70385","20245","0"
"67446","20012","1"
"67446","20312","0"
"144809","20109","1"
"144809","20220","0"
"144809","20172","0"
"144809","20390","0"
"62781","20358","1"
"138544","20098","1"
"63062","20323","1"
"63062","20086","0"
"63062","20224","0"
"63062","20415","0"
"74338","20038","1"
"74338","20010","0"
"74338","20149","0"
"68897","20206","1"
"68897","20294","0"
"71816","20094","1"
"71816","20033","0"
"71816","20117","0"
"64514","19960","1"
"64514","20099","0"
"64514","19959","0"
"148171","20296","1"
"148171","20049","0"
"67742","19971","1"
"67742","19959","0"
"67742","20255","0"
"137251","20380","1"
"137251","19998","0"
"70673","19963","1"
"70673","20286","0"
"70673","20080","0"
"73648","20070","1"
"73648","20173","0"
"73648","19958","0"
"73648","19979","0"
"74313","20133","1"
"74313","19971","0"
"74313","20149","0"
"74313","20207","0"
"74313","20194","0"
"63379","20206","1"
"63379","20205","0"
"63379","20136","0"
"74432","19978","1"
"74432","19974","0"
"88387","19968","1"
"88387","20152","0"
"88387","20100","0"
"88387","20286","0"
"88387","20357","0"
"146632","20044","1"
"146632","20013","0"
"146632","20010","0"
"146632","20041","0"
"146632","19959","0"
"71532","20098","1"
