"MashupID","ApiID"
"88202","63904"
"88202","66482"
"83757","62681"
"83757","62683"
"83757","62715"
"83757","62761"
"83757","62918"
"83757","63008"
"83757","-1"
"83757","63238"
"83757","63266"
"83757","63415"
"138940","73917"
"83809","62666"
"138978","69931"
"87018","65364"
"82473","63072"
"84256","62666"
"84256","63008"
"84614","62842"
"86631","64187"
"86631","-1"
"84614","63008"
"85419","62837"
"85419","63013"
"86334","62687"
"86334","62875"
"86334","63147"
"86414","65364"
"86414","-1"
"86414","-1"
"86414","65636"
"86414","65798"
"82616","63072"
"80931","62687"
"87487","62842"
"87487","65628"
"83392","62687"
"83392","-1"
"85142","64182"
"83491","-1"
"84200","62687"
"86628","62786"
"87937","63008"
"86628","63449"
"86628","63824"
"84200","62788"
"144568","71953"
"86845","62918"
"144568","62918"
"86845","63008"
"86845","63904"
"86845","64656"
"144568","63008"
"144568","62715"
"144568","63238"
"87547","62687"
"87547","63008"
"87547","-1"
"87547","66917"
"85930","62687"
"85930","63008"
"85930","-1"
"83517","62687"
"88271","62918"
"88271","63008"
"88271","63238"
"88271","68272"
"87372","62918"
"85913","62774"
"85024","62774"
"85913","63238"
"85024","63008"
"140108","140107"
"136458","67038"
"83992","62666"
"83724","-1"
"83992","63008"
"83992","-1"
"83724","62681"
"83724","62761"
"83724","63008"
"82093","62715"
"80968","62687"
"84173","63511"
"87932","64726"
"87932","65364"
"85042","63008"
"86517","62687"
"86509","62761"
"85042","64224"
"86509","63008"
"86509","63238"
"86517","62925"
"86517","63008"
"86517","64155"
"86509","63342"
"86509","-1"
"86509","-1"
"86509","64759"
"86509","-1"
"86509","65415"
"86509","65416"
"85207","62677"
"85207","62687"
"85207","62715"
"85207","-1"
"85207","-1"
"85207","63452"
"82032","62677"
"82032","62787"
"83467","62666"
"83467","-1"
"83467","62715"
"83467","62761"
"83467","63128"
"84637","62976"
"85022","62675"
"85060","62715"
"85022","62677"
"85060","63273"
"85022","62683"
"85060","64145"
"85022","62695"
"85022","62774"
"85022","62788"
"85022","-1"
"85022","62928"
"86718","64924"
"86938","63904"
"86938","64656"
"82990","63065"
"137631","88411"
"137631","63502"
"137631","-1"
"137631","-1"
"137631","62715"
"88268","64644"
"87307","-1"
"85483","62715"
"87307","67651"
"85483","-1"
"85483","62900"
"87307","68457"
"85483","62918"
"85483","63008"
"85483","63273"
"85483","63819"
"85483","-1"
"85483","-1"
"85483","64271"
"86722","63904"
"84740","62999"
"84740","63411"
"94612","63492"
"94612","63594"
"94612","63903"
"94612","64297"
"94612","67775"
"84036","63502"
"83561","62761"
"90939","63492"
"90939","67775"
"90939","63903"
"90939","64297"
"90939","63594"
"81566","62687"
"87578","63313"
"87578","63502"
"87578","64833"
"87961","62761"
"87961","63168"
"87961","63650"
"87961","-1"
"87961","72162"
"87884","62715"
"138763","74171"
"87337","62715"
"87337","63502"
"87337","65497"
"87337","65582"
"87337","67039"
"85229","62666"
"85229","62667"
"85229","62678"
"85229","-1"
"85229","62711"
"85229","62715"
"85229","62761"
"85229","-1"
"85229","-1"
"85229","-1"
"85229","62918"
"85229","63008"
"85229","-1"
"85229","63179"
"85229","63192"
"85229","63209"
"85229","63238"
"85229","63266"
"85229","-1"
"85229","63752"
"85229","-1"
"85229","-1"
"85229","64094"
"85229","64145"
"85229","-1"
"85263","63008"
"82511","62666"
"85608","62687"
"82511","-1"
"82663","62687"
"87160","62918"
"87160","63008"
"87160","-1"
"88092","62715"
"88092","62761"
"88092","62900"
"88092","62918"
"88092","63179"
"88092","63502"
"88092","63650"
"88092","67039"
"88193","62715"
"88193","63502"
"88193","-1"
"88193","64924"
"83110","62738"
"81954","-1"
"83391","62809"
"85202","62687"
"85769","64656"
"86204","63904"
"85264","62687"
"82095","62666"
"85705","62918"
"85264","-1"
"85705","63904"
"85264","64145"
"82095","62687"
"82095","62803"
"83547","62691"
"81021","62666"
"87052","-1"
"83977","62715"
"83151","-1"
"87052","64843"
"87052","66163"
"83151","62789"
"83977","63128"
"81038","-1"
"85862","62685"
"81038","-1"
"81038","-1"
"85862","62687"
"85862","62703"
"85862","63360"
"85862","64094"
"85666","63500"
"85666","63822"
"85666","64020"
"83655","62687"
"84117","62687"
"82325","62677"
"84117","63128"
"82325","-1"
"82325","-1"
"84410","62687"
"84410","62918"
"81543","62666"
"86541","62761"
"82639","62666"
"85017","62677"
"86541","-1"
"82639","62687"
"85017","62683"
"82639","62918"
"85017","62715"
"85017","63008"
"85017","63500"
"82042","-1"
"82042","-1"
"82042","-1"
"82042","62768"
"82042","-1"
"82042","-1"
"83938","62687"
"85787","-1"
"82965","62687"
"85787","62687"
"82965","63153"
"85787","62918"
"85787","63008"
"85787","63449"
"85787","-1"
"84549","63887"
"84380","62715"
"83647","62715"
"87952","66256"
"80767","62669"
"84550","62789"
"80767","62687"
"84550","63887"
"83783","62789"
"85463","62687"
"85463","63008"
"85463","63861"
"82929","62666"
"82929","62685"
"82929","62687"
"82929","62793"
"82929","62817"
"82929","62842"
"82929","-1"
"82929","-1"
"82929","62917"
"82929","-1"
"82929","-1"
"82929","62979"
"82929","63064"
"83954","62687"
"87390","68561"
"83954","62691"
"87064","-1"
"85713","62673"
"83954","-1"
"85713","62918"
"85713","63008"
"83954","63065"
"85713","63506"
"138966","73917"
"149333","62687"
"86709","-1"
"149333","62918"
"84300","62687"
"149333","69047"
"149333","64552"
"149333","64094"
"149333","62875"
"149333","62685"
"149333","66917"
"149333","145969"
"137309","62687"
"86708","62761"
"87574","62761"
"86708","-1"
"87574","-1"
"87127","62761"
"87127","-1"
"147139","-1"
"84404","62687"
"82541","62687"
"84404","62918"
"84404","63008"
"84404","-1"
"86755","65379"
"83565","-1"
"83909","62666"
"83565","-1"
"83565","62875"
"83565","62887"
"83565","62944"
"83565","-1"
"83565","63128"
"83565","63260"
"83565","63266"
"83565","-1"
"86619","62761"
"84968","-1"
"83909","62687"
"83909","62715"
"84968","-1"
"86619","-1"
"83909","-1"
"83909","62804"
"84968","62715"
"83909","63117"
"83909","63166"
"84968","62917"
"83909","63635"
"84968","64145"
"88158","63381"
"85684","64173"
"85684","-1"
"83694","62852"
"82635","62852"
"82393","62687"
"81807","-1"
"85835","-1"
"85835","-1"
"81769","62666"
"87302","-1"
"84322","62666"
"84322","63008"
"84322","-1"
"84322","63500"
"84322","-1"
"86607","62687"
"86607","63824"
"86607","64094"
"86607","-1"
"87225","63238"
"83569","62687"
"87225","64048"
"87225","-1"
"83815","62666"
"83815","62681"
"83815","62715"
"83815","63008"
"83815","-1"
"83815","63238"
"83815","63415"
"81075","62720"
"82936","62687"
"82936","63135"
"86066","62687"
"86066","62918"
"86066","63008"
"86066","-1"
"86066","-1"
"86066","64178"
"86066","-1"
"86066","-1"
"136711","62918"
"86379","-1"
"86261","62687"
"85352","62687"
"136711","63008"
"86261","62703"
"85352","63008"
"85352","63147"
"85352","-1"
"86261","-1"
"138563","66911"
"84752","62666"
"84752","62687"
"84752","62715"
"84752","63322"
"136480","66911"
"84403","62918"
"84403","63008"
"84403","-1"
"87215","-1"
"87215","66911"
"83981","62687"
"83981","63513"
"138564","66911"
"138564","65068"
"82698","62666"
"138276","136305"
"138276","62774"
"138276","64087"
"138276","68191"
"87403","62666"
"85491","-1"
"138161","137399"
"86363","63008"
"85491","62908"
"86363","-1"
"85491","63052"
"86124","63008"
"87819","63381"
"142443","139026"
"86783","62918"
"82591","-1"
"86783","63904"
"82564","63024"
"83286","-1"
"81289","62687"
"82564","-1"
"87009","62687"
"81595","62687"
"81595","-1"
"81595","62768"
"87491","67817"
"82891","62906"
"82861","62687"
"85190","62683"
"87858","64772"
"81498","-1"
"87211","67965"
"84211","62677"
"85190","62944"
"83650","62666"
"87858","67187"
"83650","62687"
"87211","67980"
"84211","62683"
"84211","62925"
"81498","-1"
"81498","-1"
"81498","62807"
"81498","-1"
"87999","65364"
"82499","62677"
"85966","62683"
"87857","62683"
"82499","-1"
"87857","64772"
"85966","62732"
"87857","67187"
"85966","64307"
"82499","62715"
"85966","-1"
"85966","71949"
"87364","62687"
"87364","63008"
"87364","65364"
"85611","62715"
"86644","63664"
"143716","71175"
"142785","64972"
"80772","62677"
"80772","62687"
"80862","62677"
"80862","62681"
"80862","62687"
"80862","62729"
"83955","62687"
"87416","-1"
"86058","64417"
"85557","62687"
"83716","62687"
"80976","62687"
"85557","63008"
"85557","-1"
"85557","-1"
"85557","63506"
"85557","-1"
"82790","62666"
"83457","62687"
"82790","62687"
"81308","62687"
"86717","-1"
"86717","62715"
"86717","64554"
"81629","62687"
"84975","62666"
"84975","62687"
"84975","62715"
"84975","-1"
"85237","62666"
"81079","62687"
"86848","63904"
"86848","67100"
"82586","62687"
"84003","-1"
"82556","-1"
"82068","62715"
"82622","62691"
"82622","62715"
"83719","62789"
"82076","-1"
"81853","62687"
"84725","62687"
"85134","62666"
"84507","62797"
"86774","62677"
"84725","63008"
"85134","63008"
"85134","63898"
"84507","63955"
"86774","62918"
"86774","64726"
"85134","63984"
"86464","62715"
"82250","62666"
"85874","62837"
"82734","62681"
"87057","62918"
"82614","62677"
"82734","62687"
"87057","63008"
"87954","66006"
"82709","62687"
"85008","64145"
"83695","62687"
"83726","62687"
"86530","62918"
"82776","62691"
"86530","64094"
"86530","-1"
"81251","62687"
"81303","62687"
"85218","-1"
"82167","-1"
"85218","63500"
"85218","64145"
"81895","62666"
"82167","62687"
"81751","62666"
"81895","62687"
"81751","62687"
"81751","-1"
"140581","137724"
"82998","62687"
"86201","62774"
"86499","62685"
"86101","62687"
"86201","63904"
"86101","63151"
"86499","62715"
"86499","62918"
"86499","64094"
"86499","64145"
"86932","63904"
"83515","62809"
"83515","-1"
"85290","62687"
"85290","62803"
"85290","62875"
"85290","-1"
"85290","63006"
"84167","63554"
"85290","63158"
"85290","63238"
"85290","63824"
"85290","64094"
"85290","-1"
"86198","-1"
"83696","62666"
"83696","-1"
"83696","-1"
"83696","62715"
"88132","64146"
"87723","62761"
"88132","66603"
"87723","64887"
"88132","66610"
"138238","-1"
"138238","64972"
"138238","69095"
"138238","64502"
"138238","67703"
"86159","64927"
"85240","62687"
"83687","62715"
"83687","63064"
"85240","62803"
"85240","64049"
"147401","74015"
"84761","62875"
"84743","62687"
"84761","63128"
"84743","63008"
"84761","63366"
"153039","68388"
"84344","62715"
"84344","63088"
"84344","63342"
"84344","-1"
"87097","66925"
"84467","62666"
"84467","62687"
"84467","62715"
"84467","62761"
"84467","63650"
"87531","64369"
"86889","63904"
"86889","64656"
"83297","62691"
"83297","-1"
"83297","62803"
"85144","63277"
"86677","62666"
"85909","62677"
"85909","62685"
"86677","62687"
"85909","62687"
"86677","62918"
"85909","62875"
"86677","65641"
"85909","63220"
"85909","63736"
"85909","64094"
"83351","62773"
"83827","62666"
"138107","-1"
"83351","63288"
"138107","66481"
"138107","137097"
"138107","74968"
"138107","66687"
"87256","62677"
"82788","62666"
"86952","62666"
"82788","-1"
"82788","62681"
"86952","63904"
"87256","62687"
"87256","62715"
"87256","62918"
"87256","63008"
"87256","63238"
"87256","64145"
"87256","-1"
"87256","64767"
"87256","65037"
"81133","62770"
"84818","63963"
"86304","63904"
"86304","64656"
"82218","62687"
"82218","62715"
"81019","62666"
"83956","62666"
"83956","62677"
"83956","62678"
"83956","62681"
"83956","62711"
"83956","62715"
"83956","62761"
"83956","62918"
"83956","63008"
"83956","63064"
"83956","-1"
"83956","63147"
"83956","63313"
"83956","-1"
"82175","62666"
"82175","-1"
"81750","62666"
"81235","62666"
"81750","62715"
"81235","-1"
"81235","62681"
"81235","-1"
"81235","62770"
"80753","62681"
"80753","62687"
"86758","63147"
"81719","62666"
"86758","63904"
"81719","62681"
"81719","62730"
"86758","65083"
"87462","62666"
"87462","62715"
"87462","62918"
"87462","63008"
"86800","63904"
"86791","63904"
"86763","63904"
"86054","62666"
"87808","63008"
"86054","62687"
"86054","62715"
"86054","62918"
"86054","63117"
"86054","63635"
"85145","62687"
"86851","63904"
"82625","62687"
"85145","62715"
"86851","64656"
"85145","-1"
"85145","63449"
"87143","62715"
"87771","62803"
"86366","62683"
"83691","62666"
"83691","-1"
"86366","62687"
"86366","-1"
"86366","62918"
"86366","63008"
"86366","-1"
"86366","63500"
"86366","64264"
"86366","64974"
"83691","62715"
"85729","63904"
"150902","74285"
"138397","64575"
"138963","73917"
"84257","63689"
"84257","63785"
"87285","66672"
"86912","62918"
"86077","62687"
"86912","63008"
"86077","62918"
"86912","63904"
"86077","63008"
"86912","64656"
"86909","62918"
"136952","63689"
"86909","63008"
"86909","63904"
"86909","64656"
"86143","62685"
"85356","62786"
"85356","-1"
"85356","62859"
"85356","63904"
"138011","137295"
"83444","62687"
"83444","62767"
"83444","-1"
"85779","62761"
"86656","62687"
"84786","63008"
"85779","62900"
"85779","63822"
"86656","65187"
"86656","65305"
"82857","62687"
"82964","-1"
"88078","68005"
"83040","-1"
"87050","-1"
"83040","62789"
"87050","62918"
"83040","62925"
"87050","63008"
"85349","63008"
"84066","-1"
"85349","63506"
"85349","64047"
"82291","-1"
"82448","62687"
"82448","62859"
"80932","62687"
"82561","62669"
"82561","-1"
"138939","73917"
"87322","62667"
"87322","62918"
"87322","63008"
"87322","-1"
"87322","68561"
"87550","63008"
"85544","63008"
"86899","63904"
"84176","63448"
"85544","-1"
"85544","-1"
"85544","63635"
"85544","64145"
"86892","63904"
"85021","62666"
"86882","62918"
"86892","64656"
"82624","62670"
"87406","62687"
"85021","62681"
"82624","62687"
"85021","62715"
"86882","63824"
"85021","63008"
"87406","63158"
"86882","63904"
"85021","-1"
"87406","-1"
"87406","65917"
"85021","63664"
"83586","62687"
"85695","63904"
"85813","62687"
"83586","62875"
"88191","64145"
"88191","65260"
"82132","62683"
"82722","62687"
"85937","62687"
"84370","-1"
"84370","63034"
"84370","63500"
"83366","62687"
"82848","-1"
"138454","74844"
"83073","62666"
"81743","62677"
"85542","62837"
"86322","64656"
"81743","62683"
"81743","62809"
"86826","63904"
"86310","63904"
"86885","63904"
"86310","64656"
"86826","64656"
"86885","64656"
"86309","63904"
"86777","63904"
"86309","64656"
"86777","64656"
"85589","62715"
"86949","66672"
"82414","62903"
"86927","63824"
"86927","63904"
"86927","64656"
"83273","62687"
"86213","63904"
"88120","64041"
"86299","63904"
"86391","63904"
"86213","64656"
"86299","64656"
"86391","64656"
"83469","62687"
"83469","-1"
"83664","-1"
"85376","62687"
"83794","62683"
"86813","63904"
"83794","-1"
"83794","-1"
"83794","62715"
"83794","62770"
"83794","-1"
"83794","62841"
"83794","62872"
"83794","62925"
"84982","62687"
"86850","63904"
"143021","66936"
"86825","62837"
"86825","63904"
"86825","64656"
"85571","62687"
"85571","64682"
"82606","-1"
"86399","-1"
"82606","62687"
"82249","62687"
"82249","62715"
"86982","62669"
"82927","62687"
"86428","-1"
"86982","66246"
"82927","62715"
"82927","-1"
"85177","-1"
"85177","63449"
"85177","63861"
"85177","64426"
"85239","62687"
"85239","-1"
"84062","63500"
"94600","62677"
"80771","62677"
"94600","62683"
"94600","62809"
"94600","67187"
"82512","62683"
"82512","-1"
"82512","62687"
"138111","-1"
"83856","62666"
"87193","67760"
"138111","62669"
"138111","68615"
"83856","62687"
"83856","63561"
"87862","63822"
"87862","65061"
"87862","72229"
"140094","140092"
"81183","62666"
"85212","62687"
"85212","62727"
"85212","63011"
"85212","63117"
"86262","62687"
"86262","62703"
"86262","-1"
"85420","62837"
"87213","62715"
"87213","63635"
"84746","63974"
"137035","65260"
"88002","62687"
"87154","62918"
"88002","-1"
"87154","63008"
"87154","-1"
"87154","65364"
"82334","62687"
"83603","62852"
"83807","-1"
"83603","62931"
"83807","-1"
"83603","62971"
"83603","63345"
"87318","62715"
"87877","62797"
"138760","74171"
"87877","67184"
"81034","62677"
"85884","62687"
"85671","62683"
"82955","-1"
"83284","62687"
"85671","62918"
"82955","-1"
"85671","-1"
"82955","63500"
"85671","63008"
"85671","63171"
"85671","64094"
"87589","62918"
"87589","63008"
"86439","-1"
"83055","62666"
"83055","62687"
"86438","63896"
"86442","63174"
"85308","62786"
"85308","63824"
"85308","-1"
"87692","63008"
"86984","65596"
"86728","64635"
"86563","65889"
"87235","64586"
"84077","62687"
"86440","62993"
"86443","62723"
"84077","-1"
"84077","62715"
"84077","62803"
"84077","63117"
"84077","63151"
"80780","62685"
"85331","62687"
"80780","62687"
"85331","62715"
"86171","64002"
"84204","63729"
"86637","65337"
"82359","62687"
"82359","-1"
"86637","66072"
"84168","62761"
"81976","62677"
"81976","-1"
"81976","62715"
"81976","-1"
"81441","-1"
"81842","62687"
"81441","-1"
"82360","62687"
"85189","63409"
"82360","-1"
"82187","-1"
"82187","-1"
"83782","62789"
"85368","63008"
"81580","62687"
"88119","62687"
"81580","-1"
"82877","62666"
"83388","-1"
"82877","62715"
"82877","62793"
"81349","62687"
"83480","-1"
"81349","-1"
"83480","-1"
"81515","62677"
"81515","62687"
"81515","-1"
"87010","65265"
"81127","62687"
"82619","62687"
"83079","62715"
"85854","-1"
"85854","63008"
"85854","-1"
"85854","64145"
"83201","-1"
"81055","62687"
"81927","62687"
"85469","62687"
"83477","62677"
"83477","62681"
"83477","-1"
"83477","-1"
"86533","62687"
"82893","62687"
"87496","64715"
"81950","-1"
"87206","65876"
"81950","-1"
"81764","62687"
"83267","62666"
"83267","62667"
"83267","62703"
"83267","62715"
"83267","-1"
"81524","62687"
"82881","62687"
"85572","64682"
"141799","62793"
"86133","62918"
"86133","64682"
"86911","63904"
"86911","64656"
"87258","62918"
"84412","62677"
"84412","62715"
"84412","63355"
"84412","63500"
"86004","62687"
"82999","62666"
"82999","62687"
"82999","62715"
"81911","62687"
"82595","62666"
"82595","62682"
"82595","-1"
"84254","62687"
"83088","62687"
"82659","-1"
"87358","62687"
"84541","62687"
"82659","62687"
"82659","62701"
"87358","-1"
"82327","62666"
"82327","62687"
"84368","62687"
"84368","63008"
"85262","62687"
"81445","-1"
"87543","62687"
"85262","63502"
"81445","-1"
"87543","62842"
"81445","-1"
"87543","63824"
"81445","62807"
"87543","64742"
"82516","62691"
"85481","62677"
"86214","62835"
"86214","63904"
"86214","64656"
"86031","62677"
"86031","63008"
"86031","63500"
"84724","62666"
"84724","62677"
"84724","62715"
"84724","-1"
"84724","62918"
"84724","63538"
"82106","62687"
"84932","62683"
"84932","62687"
"84932","-1"
"83840","62687"
"82213","-1"
"87601","62687"
"84399","62675"
"84399","62695"
"84399","62788"
"84399","62918"
"84399","63008"
"87601","62715"
"84399","63206"
"87601","63008"
"87601","63064"
"87601","63117"
"87601","63500"
"87601","65089"
"87601","65416"
"87601","66614"
"87601","-1"
"149451","65917"
"84195","-1"
"84838","63166"
"86385","63166"
"83867","62687"
"83112","62687"
"83900","-1"
"86930","63008"
"87344","63463"
"86930","63904"
"87411","62687"
"84070","62687"
"84051","-1"
"82723","62687"
"87411","65305"
"87051","63549"
"87051","63753"
"87051","-1"
"87051","66355"
"87051","67078"
"87051","67309"
"82786","62687"
"81960","62687"
"84459","62687"
"81960","62715"
"84459","62715"
"84459","63117"
"87636","62687"
"86023","62687"
"85362","63832"
"87636","62803"
"87636","-1"
"82144","62687"
"82746","62666"
"84874","62687"
"84874","62715"
"82766","62687"
"84125","62687"
"82972","63157"
"84084","62687"
"85324","62666"
"81228","62681"
"85324","-1"
"85324","62687"
"85324","-1"
"85324","62875"
"85324","62917"
"85324","63117"
"85324","63477"
"85324","63635"
"85324","63822"
"83875","63461"
"87099","62666"
"86553","63366"
"87099","63635"
"86553","64145"
"85499","62666"
"86555","63008"
"82194","62687"
"85499","62667"
"82194","-1"
"86555","64047"
"85499","62677"
"85499","62687"
"85499","62715"
"85499","62761"
"85499","62842"
"85499","62875"
"85499","62918"
"85499","62925"
"85499","-1"
"85499","64094"
"85499","-1"
"85499","64155"
"83310","-1"
"83310","-1"
"86265","63008"
"86265","64047"
"85122","63008"
"85122","64047"
"86465","63008"
"87292","62687"
"87292","63008"
"138148","-1"
"138148","66687"
"85220","63824"
"85220","64145"
"85000","62842"
"82348","-1"
"83936","-1"
"87453","62666"
"85000","62925"
"83936","62715"
"87453","62682"
"83936","-1"
"87453","62687"
"85000","-1"
"85000","-1"
"85000","63366"
"85000","63500"
"85000","63635"
"87453","62715"
"87453","63008"
"87453","63117"
"87453","-1"
"87453","63635"
"87453","64146"
"87453","65305"
"87453","66485"
"87501","62687"
"87501","63506"
"87501","63904"
"87501","-1"
"81860","62687"
"86011","62687"
"86666","63947"
"81570","62687"
"85914","62687"
"83353","62691"
"85382","62666"
"85382","62677"
"85382","62681"
"85382","-1"
"85382","62715"
"85382","-1"
"85382","63008"
"85382","-1"
"85382","63449"
"85382","63500"
"85382","64145"
"140730","62715"
"140730","62918"
"140730","62687"
"140730","-1"
"84129","62677"
"83272","62666"
"84129","62687"
"84129","62944"
"84129","-1"
"84129","63243"
"83272","62687"
"83272","-1"
"83272","62701"
"83272","-1"
"83272","62803"
"83272","62804"
"83272","-1"
"148950","66038"
"87324","62687"
"148661","66038"
"87716","66038"
"138761","74171"
"87341","63463"
"83433","62682"
"84414","63671"
"86655","62687"
"88089","62687"
"83433","-1"
"86655","-1"
"82633","62687"
"82633","62842"
"85836","64862"
"85837","64862"
"80769","62687"
"84106","-1"
"82321","63048"
"84106","-1"
"82088","-1"
"85097","62682"
"82088","-1"
"85097","62687"
"85097","62715"
"85097","62803"
"85097","63008"
"85097","63117"
"85097","63151"
"85097","63635"
"85097","-1"
"85097","-1"
"83997","62715"
"87515","62687"
"87515","-1"
"87515","63596"
"87515","64124"
"87515","-1"
"87515","-1"
"87515","64839"
"87515","64842"
"83869","62715"
"87564","-1"
"83869","-1"
"83869","63166"
"83011","-1"
"84279","62715"
"83011","62715"
"82386","62715"
"84992","62666"
"82386","-1"
"84992","62687"
"84992","62918"
"84992","63008"
"84992","63117"
"84992","63449"
"84992","63452"
"84992","-1"
"84992","63824"
"87552","62842"
"87552","64844"
"87552","64972"
"87552","69364"
"84277","62715"
"84278","62715"
"81625","62687"
"81625","64169"
"88186","63313"
"84445","62687"
"83634","62715"
"85951","62715"
"84325","62715"
"85951","62918"
"84325","62980"
"86665","62715"
"83951","62674"
"84325","-1"
"85951","-1"
"83951","62774"
"84325","63824"
"86665","-1"
"83951","62786"
"83951","62852"
"83951","62859"
"83951","63000"
"83951","-1"
"83951","63220"
"83951","63224"
"84532","63313"
"84276","62715"
"84276","62761"
"84532","63904"
"84276","63355"
"84276","-1"
"84276","63500"
"86983","63313"
"85644","62687"
"87252","62715"
"85644","63008"
"87252","63313"
"85644","-1"
"85644","63449"
"82074","62677"
"82074","62761"
"84141","62666"
"84141","62761"
"84141","63500"
"83624","62687"
"81073","62687"
"83833","62687"
"87190","62687"
"81785","62687"
"81785","62715"
"83672","62677"
"86675","62761"
"83672","62715"
"83672","62976"
"83672","63355"
"86675","-1"
"86675","64726"
"86675","64974"
"84331","62687"
"84331","62703"
"84331","-1"
"82195","62687"
"84868","62687"
"82284","-1"
"87759","62666"
"82597","62666"
"82597","62677"
"82597","62715"
"82920","62925"
"84565","-1"
"84565","65399"
"86061","62715"
"83919","62687"
"86539","63008"
"86061","62761"
"86061","62918"
"86061","63506"
"87632","63008"
"87548","63008"
"85049","62666"
"85049","62687"
"87548","-1"
"85049","62761"
"85049","62803"
"85049","62842"
"85049","62875"
"85049","63008"
"85049","63752"
"85049","64094"
"85894","62666"
"85894","62715"
"85894","62918"
"85894","63008"
"85894","63147"
"85894","63266"
"85894","-1"
"85894","-1"
"85894","64427"
"85894","64512"
"85286","63008"
"84645","62681"
"86694","64656"
"85286","63449"
"86694","-1"
"84645","63008"
"85286","64079"
"84645","63532"
"85286","65318"
"84645","63741"
"85286","65415"
"87710","62687"
"87958","63008"
"84398","62761"
"87710","63008"
"84398","63008"
"86846","63008"
"86846","63904"
"86846","64656"
"85304","63008"
"86527","63008"
"86990","62687"
"84782","63008"
"86990","63008"
"86527","-1"
"84782","63366"
"84782","63824"
"86990","63366"
"83462","63008"
"85272","62687"
"86191","62687"
"85473","63008"
"85902","63008"
"86191","62715"
"85272","63008"
"86191","62875"
"86191","63006"
"86191","63332"
"86191","-1"
"86191","64656"
"86191","64703"
"86191","64839"
"86191","65305"
"84622","63008"
"87474","63008"
"84465","63008"
"87474","64998"
"87474","65416"
"86015","63008"
"84081","63008"
"86015","-1"
"85232","62715"
"84081","-1"
"85232","63008"
"86015","63557"
"87509","63008"
"84944","63008"
"86638","63008"
"86158","63008"
"85209","63008"
"85310","62687"
"86592","63008"
"85310","63008"
"86475","63008"
"86592","65416"
"86475","65337"
"85780","62687"
"85780","63008"
"85369","62687"
"85369","63008"
"87123","-1"
"85005","62930"
"87123","63008"
"83559","63008"
"85005","63008"
"84810","63008"
"84224","63008"
"87123","-1"
"87123","64500"
"84498","62687"
"84498","62797"
"84498","62895"
"84498","63008"
"84498","63449"
"84498","63969"
"85070","63008"
"83826","62973"
"85132","63008"
"85132","63904"
"83826","63008"
"83826","63313"
"83802","63008"
"85261","62687"
"85261","63008"
"85261","64312"
"85064","63008"
"87469","63008"
"84826","63008"
"87854","62687"
"84826","64084"
"87854","63008"
"87854","-1"
"83663","63008"
"83663","-1"
"83663","-1"
"86484","62687"
"86497","64178"
"85341","63008"
"86535","63452"
"86484","-1"
"85341","63360"
"86497","-1"
"86535","-1"
"85341","63824"
"87795","63008"
"88047","63008"
"86534","62687"
"88047","64079"
"86534","-1"
"88047","65318"
"86483","63635"
"86818","63904"
"86483","-1"
"85761","63008"
"85761","63904"
"85354","63008"
"86936","63904"
"85354","63904"
"86936","64656"
"85069","63008"
"85462","63008"
"87268","63008"
"84967","63008"
"86393","63904"
"86393","64656"
"84391","62673"
"84848","63008"
"84391","63008"
"86870","63904"
"84848","63824"
"86870","64656"
"85525","62681"
"85525","63008"
"85525","63819"
"85525","63898"
"85525","-1"
"88105","63008"
"85657","63008"
"84821","63008"
"82641","63008"
"87502","62918"
"82641","-1"
"87502","63008"
"87502","63904"
"87502","64656"
"85949","63008"
"85949","63898"
"85949","-1"
"84711","63008"
"84711","63366"
"84711","63824"
"84375","63008"
"86618","62715"
"83509","62666"
"86618","63008"
"83509","63008"
"86618","63898"
"86618","-1"
"86618","64626"
"86618","65467"
"86618","65991"
"86558","62918"
"84959","63008"
"84324","63008"
"84607","62666"
"86063","63008"
"86558","63008"
"84607","63008"
"84607","63898"
"83579","62666"
"86067","63008"
"83579","62918"
"83579","63008"
"83579","-1"
"85421","62837"
"85260","63008"
"82469","62691"
"85421","63008"
"82469","63008"
"85260","63898"
"82401","63008"
"87615","62687"
"87456","63008"
"87615","63008"
"87615","-1"
"86242","63008"
"86415","63008"
"86242","63452"
"84949","63008"
"88261","63506"
"86529","63008"
"83208","62808"
"84265","63008"
"87006","63008"
"86529","-1"
"84265","63409"
"83208","63008"
"86000","63398"
"87208","63008"
"86268","63008"
"85112","63008"
"87086","63008"
"84722","63008"
"84770","63008"
"84722","-1"
"84747","63008"
"84681","63008"
"85099","63008"
"84747","63824"
"84681","-1"
"84668","63008"
"83756","62687"
"86641","63008"
"84668","63598"
"83756","63008"
"84668","63898"
"86641","63398"
"86641","63824"
"84998","62687"
"84998","63008"
"83740","63008"
"87066","62687"
"85113","62789"
"85528","63008"
"85991","63008"
"85528","63302"
"87066","63008"
"85113","64047"
"84087","-1"
"84087","62770"
"84087","62842"
"84087","63008"
"84087","63128"
"86222","63008"
"83036","63008"
"86222","65294"
"83785","63008"
"83771","63008"
"83771","-1"
"83702","63008"
"83234","63008"
"82459","62687"
"86215","63008"
"82459","63008"
"86215","63904"
"86215","64656"
"85176","63008"
"82897","62681"
"83493","63008"
"82897","-1"
"83493","-1"
"82897","63008"
"83493","63322"
"83853","63008"
"86470","62687"
"86470","63008"
"82418","62687"
"82418","63008"
